zpid_1,zpid_2,pred_choice,model_text,price.y_1,price.y_2,true_choice,correct
11336349,11336549,1,CHOICE: 1,400500.0,305000.0,1.0,True
11334417,11373893,2,CHOICE: 2,135000.0,184700.0,2.0,True
11333716,11334366,2,CHOICE: 2,230000.0,172900.0,1.0,False
11333716,11373753,2,CHOICE: 2,230000.0,177000.0,1.0,False
11333441,11334982,1,CHOICE: 1,148000.0,290000.0,2.0,False
11334432,11334982,2,CHOICE: 2,145000.0,290000.0,2.0,True
11333846,11411447,2,CHOICE: 2,265000.0,190000.0,1.0,False
11332874,11333730,2,CHOICE: 2,184900.0,225000.0,2.0,True
11336151,11373711,2,CHOICE: 2,711000.0,589000.0,1.0,False
11374101,11411398,2,CHOICE: 2,455000.0,580000.0,2.0,True
11374176,11374347,2,CHOICE: 2,725000.0,600000.0,1.0,False
11333862,11334441,2,CHOICE: 2,195000.0,260000.0,2.0,True
11334722,11411613,1,CHOICE: 1,330000.0,239000.0,1.0,True
11333908,11334862,1,CHOICE: 1,232500.0,182000.0,1.0,True
11336025,11374378,2,CHOICE: 2,1095000.0,904000.0,1.0,False
11336035,11336249,1,CHOICE: 1,1250000.0,812000.0,1.0,True
11336035,11374378,2,CHOICE: 2,1250000.0,904000.0,1.0,False
11336078,11336249,2,CHOICE: 2,625000.0,812000.0,2.0,True
11333689,11411593,1,CHOICE: 1,320000.0,264000.0,1.0,True
11334675,11411593,1,CHOICE: 1,365000.0,264000.0,1.0,True
11336133,11336177,1,CHOICE: 1,480000.0,670500.0,2.0,False
11333573,11334296,1,CHOICE: 1,308000.0,145000.0,1.0,True
11336353,11411769,2,CHOICE: 2,450000.0,605000.0,2.0,True
11334638,11373745,2,CHOICE: 2,552000.0,826000.0,2.0,True
11335467,11655848,1,CHOICE: 1,230100.0,189000.0,1.0,True
11446140,11446155,2,CHOICE: 2,170000.0,140000.0,1.0,False
11570786,11570803,2,CHOICE: 2,195000.0,235000.0,2.0,True
11311159,11566041,2,CHOICE: 2,158000.0,199900.0,2.0,True
11311159,11655368,2,CHOICE: 2,158000.0,191000.0,2.0,True
11311159,11655751,2,CHOICE: 2,158000.0,115000.0,1.0,False
11311159,59836087,1,CHOICE: 1,158000.0,223000.0,2.0,False
11446234,11655304,2,CHOICE: 2,220000.0,167000.0,1.0,False
11446234,11655751,2,CHOICE: 2,220000.0,115000.0,1.0,False
11566041,11655751,2,CHOICE: 2,199900.0,115000.0,1.0,False
11571464,11573919,1,CHOICE: 1,435000.0,360000.0,1.0,True
11655160,11655751,2,CHOICE: 2,227500.0,115000.0,1.0,False
11655304,11655751,2,CHOICE: 2,167000.0,115000.0,1.0,False
11655304,59836087,1,CHOICE: 1,167000.0,223000.0,2.0,False
11655368,11655751,2,CHOICE: 2,191000.0,115000.0,1.0,False
11655751,59836087,1,CHOICE: 1,115000.0,223000.0,2.0,False
11445150,11655674,2,CHOICE: 2,172000.0,208000.0,2.0,True
11453300,11655674,2,CHOICE: 2,162000.0,208000.0,2.0,True
11655674,11656858,2,CHOICE: 2,208000.0,158500.0,1.0,False
11571222,11655800,2,CHOICE: 2,285000.0,172500.0,1.0,False
11335442,11571508,2,CHOICE: 2,240500.0,306000.0,2.0,True
11445077,11445821,2,CHOICE: 2,167800.0,215000.0,2.0,True
11445821,11655770,1,CHOICE: 1,215000.0,125500.0,1.0,True
11571508,11656227,1,CHOICE: 1,306000.0,245000.0,1.0,True
11653144,11655770,1,CHOICE: 1,225000.0,125500.0,1.0,True
11658605,11658708,2,CHOICE: 2,511000.0,367000.0,1.0,False
11335582,11446252,2,CHOICE: 2,191000.0,150000.0,1.0,False
11444710,11652452,2,CHOICE: 2,145501.0,207000.0,2.0,True
11571211,11655035,1,CHOICE: 1,170000.0,307000.0,2.0,False
11571211,11655680,1,CHOICE: 1,170000.0,250000.0,2.0,False
11571211,11656167,1,CHOICE: 1,170000.0,255000.0,2.0,False
11571481,11658427,1,CHOICE: 1,550000.0,400000.0,1.0,True
11652452,11654828,2,CHOICE: 2,207000.0,162000.0,1.0,False
11652573,11655680,2,CHOICE: 2,190000.0,250000.0,2.0,True
11654828,11656030,2,CHOICE: 2,162000.0,199000.0,2.0,True
11655035,11655680,1,CHOICE: 1,307000.0,250000.0,1.0,True
11655035,11656167,2,CHOICE: 2,307000.0,255000.0,1.0,False
11655035,11658641,2,CHOICE: 2,307000.0,200000.0,1.0,False
11658641,11659332,2,CHOICE: 2,200000.0,374900.0,2.0,True
11309577,11658556,2,CHOICE: 2,356112.0,580000.0,2.0,True
11445824,11655707,1,CHOICE: 1,130000.0,175000.0,2.0,False
11453224,11656144,2,CHOICE: 2,224000.0,321000.0,2.0,True
11570455,11570569,2,CHOICE: 2,155000.0,195000.0,2.0,True
11570877,11571521,2,CHOICE: 2,200000.0,249900.0,2.0,True
11570877,11656144,2,CHOICE: 2,200000.0,321000.0,2.0,True
11573930,11656144,2,CHOICE: 2,226000.0,321000.0,2.0,True
11573930,11656645,2,CHOICE: 2,226000.0,290000.0,2.0,True
11573930,11659334,2,CHOICE: 2,226000.0,367500.0,2.0,True
11656645,11659334,2,CHOICE: 2,290000.0,367500.0,2.0,True
11658556,11659334,1,CHOICE: 1,580000.0,367500.0,1.0,True
11439929,11656362,1,CHOICE: 1,152500.0,219900.0,2.0,False
11445386,11565669,1,CHOICE: 1,190000.0,135000.0,1.0,True
11445386,11571213,2,CHOICE: 2,190000.0,107500.0,1.0,False
11565669,11571213,2,CHOICE: 2,135000.0,107500.0,1.0,False
11570299,11571213,2,CHOICE: 2,195000.0,107500.0,1.0,False
11570840,11656362,2,CHOICE: 2,139900.0,219900.0,2.0,True
11571213,11655066,1,CHOICE: 1,107500.0,140000.0,2.0,False
11571213,11656230,2,CHOICE: 2,107500.0,182000.0,2.0,True
11655981,11656079,2,CHOICE: 2,220000.0,155000.0,1.0,False
11445158,11452782,2,CHOICE: 2,157000.0,129000.0,1.0,False
11452948,11570536,2,CHOICE: 2,147500.0,255000.0,2.0,True
11452948,11656751,2,CHOICE: 2,147500.0,185000.0,2.0,True
11658547,11658825,1,CHOICE: 1,245000.0,313850.0,2.0,False
11446107,11655902,2,CHOICE: 2,120500.0,172000.0,2.0,True
11570697,11570824,2,CHOICE: 2,229900.0,180000.0,1.0,False
11570697,11655005,2,CHOICE: 2,229900.0,189000.0,1.0,False
11574009,11653147,2,CHOICE: 2,210000.0,261505.0,2.0,True
11653147,11655005,2,CHOICE: 2,261505.0,189000.0,1.0,False
11653147,11655702,2,CHOICE: 2,261505.0,200000.0,1.0,False
11571090,11654837,2,CHOICE: 2,300000.0,367000.0,2.0,True
11335823,11655314,1,CHOICE: 1,172500.0,215250.0,2.0,False
11335906,11571133,2,CHOICE: 2,220000.0,155000.0,1.0,False
11335906,11658401,2,CHOICE: 2,220000.0,280000.0,2.0,True
11335962,11445791,2,CHOICE: 2,164900.0,124500.0,1.0,False
11335962,11565160,2,CHOICE: 2,164900.0,136000.0,1.0,False
11445047,11445777,2,CHOICE: 2,142500.0,171135.0,2.0,True
11445357,11445777,2,CHOICE: 2,130000.0,171135.0,2.0,True
11445357,11565223,2,CHOICE: 2,130000.0,220000.0,2.0,True
11445777,11565223,1,CHOICE: 1,171135.0,220000.0,2.0,False
11445791,11446161,2,CHOICE: 2,124500.0,182000.0,2.0,True
11446161,11453223,2,CHOICE: 2,182000.0,151000.0,1.0,False
11446161,11453554,2,CHOICE: 2,182000.0,145000.0,1.0,False
11446161,11565442,2,CHOICE: 2,182000.0,133000.0,1.0,False
11446161,11655946,1,CHOICE: 1,182000.0,146500.0,1.0,True
11453223,11570769,2,CHOICE: 2,151000.0,226500.0,2.0,True
11453223,11571305,2,CHOICE: 2,151000.0,195000.0,2.0,True
11565142,11566032,2,CHOICE: 2,203000.0,167500.0,1.0,False
11565142,11655018,1,CHOICE: 1,203000.0,250000.0,2.0,False
11565160,11570978,2,CHOICE: 2,136000.0,177000.0,2.0,True
11565160,11571588,1,CHOICE: 1,136000.0,175000.0,2.0,False
11565160,11652601,2,CHOICE: 2,136000.0,167000.0,2.0,True
11565160,11655316,2,CHOICE: 2,136000.0,180000.0,2.0,True
11566032,11655018,1,CHOICE: 1,167500.0,250000.0,2.0,False
11570696,11571305,2,CHOICE: 2,237000.0,195000.0,1.0,False
11570769,11571133,2,CHOICE: 2,226500.0,155000.0,1.0,False
11570769,11571588,1,CHOICE: 1,226500.0,175000.0,1.0,True
11570769,11652601,2,CHOICE: 2,226500.0,167000.0,1.0,False
11570769,11655316,2,CHOICE: 2,226500.0,180000.0,1.0,False
11571133,11571305,2,CHOICE: 2,155000.0,195000.0,2.0,True
11571133,11655608,1,CHOICE: 1,155000.0,208000.0,2.0,False
11571133,11656707,2,CHOICE: 2,155000.0,223000.0,2.0,True
11571280,11656617,1,CHOICE: 1,258135.0,185000.0,1.0,True
11571588,11655314,2,CHOICE: 2,175000.0,215250.0,2.0,True
11652601,11655608,1,CHOICE: 1,167000.0,208000.0,2.0,False
11653886,11658408,1,CHOICE: 1,333000.0,265000.0,1.0,True
11655314,11658401,2,CHOICE: 2,215250.0,280000.0,2.0,True
11445120,11570894,1,CHOICE: 1,181500.0,150000.0,1.0,True
11453208,11571131,1,CHOICE: 1,178000.0,235000.0,2.0,False
11566015,11655079,2,CHOICE: 2,139950.0,201000.0,2.0,True
11570894,11655079,2,CHOICE: 2,150000.0,201000.0,2.0,True
11571131,11659006,2,CHOICE: 2,235000.0,306000.0,2.0,True
11656156,11659006,2,CHOICE: 2,245300.0,306000.0,2.0,True
11656278,11658318,2,CHOICE: 2,285000.0,383000.0,2.0,True
11311152,11574365,1,CHOICE: 1,275600.0,350000.0,2.0,False
11311152,11655232,1,CHOICE: 1,275600.0,179990.0,1.0,True
11311152,11656333,1,CHOICE: 1,275600.0,201000.0,1.0,True
11311152,11656614,1,CHOICE: 1,275600.0,345750.0,2.0,False
11445134,11655201,1,CHOICE: 1,125000.0,201000.0,2.0,False
11570475,11655232,2,CHOICE: 2,219000.0,179990.0,1.0,False
11571199,11656209,2,CHOICE: 2,292500.0,234900.0,1.0,False
11655232,11655297,2,CHOICE: 2,179990.0,221000.0,2.0,True
11655232,11656209,2,CHOICE: 2,179990.0,234900.0,2.0,True
11335780,11445176,2,CHOICE: 2,102000.0,200000.0,2.0,True
11445677,11571694,2,CHOICE: 2,189900.0,150000.0,1.0,False
11445677,11655777,2,CHOICE: 2,189900.0,230000.0,2.0,True
11445835,11445838,2,CHOICE: 2,110000.0,159125.0,2.0,True
11445835,11571694,2,CHOICE: 2,110000.0,150000.0,2.0,True
11445835,11655281,2,CHOICE: 2,110000.0,202000.0,2.0,True
11445838,11655281,2,CHOICE: 2,159125.0,202000.0,2.0,True
11452939,11453036,1,CHOICE: 1,120000.0,170000.0,2.0,False
11452939,11571694,1,CHOICE: 1,120000.0,150000.0,2.0,False
11452939,11655395,2,CHOICE: 2,120000.0,185000.0,2.0,True
11565584,11570433,2,CHOICE: 2,177500.0,244900.0,2.0,True
11565584,11571513,1,CHOICE: 1,177500.0,222500.0,2.0,False
11565584,11655777,2,CHOICE: 2,177500.0,230000.0,2.0,True
11571381,11655777,2,CHOICE: 2,189000.0,230000.0,2.0,True
11571587,11656639,2,CHOICE: 2,245000.0,310500.0,2.0,True
11571694,11655281,2,CHOICE: 2,150000.0,202000.0,2.0,True
11571694,11655386,2,CHOICE: 2,150000.0,110000.0,1.0,False
11655395,11655687,2,CHOICE: 2,185000.0,227500.0,2.0,True
11655395,11655777,2,CHOICE: 2,185000.0,230000.0,2.0,True
11444996,11445394,1,CHOICE: 1,244000.0,192000.0,1.0,True
11570594,11571267,1,CHOICE: 1,233000.0,183000.0,1.0,True
11570594,11655150,2,CHOICE: 2,233000.0,295000.0,2.0,True
11570594,11656615,2,CHOICE: 2,233000.0,330000.0,2.0,True
11571267,11655150,2,CHOICE: 2,183000.0,295000.0,2.0,True
11571267,11656615,2,CHOICE: 2,183000.0,330000.0,2.0,True
11446054,11446199,2,CHOICE: 2,140000.0,172900.0,2.0,True
11446054,11453531,2,CHOICE: 2,140000.0,115000.0,1.0,False
11446199,11453531,2,CHOICE: 2,172900.0,115000.0,1.0,False
11571214,11655697,2,CHOICE: 2,334000.0,240700.0,1.0,False
11446166,11565607,1,CHOICE: 1,175000.0,139900.0,1.0,True
11446166,11571010,1,CHOICE: 1,175000.0,144000.0,1.0,True
11446166,11652509,1,CHOICE: 1,175000.0,224000.0,2.0,False
11571010,11652509,2,CHOICE: 2,144000.0,224000.0,2.0,True
11652509,11655166,2,CHOICE: 2,224000.0,170000.0,1.0,False
11654967,11655166,2,CHOICE: 2,226000.0,170000.0,1.0,False
11655166,11656352,2,CHOICE: 2,170000.0,284290.0,2.0,True
11655166,11656712,2,CHOICE: 2,170000.0,259900.0,2.0,True
11655245,11656712,2,CHOICE: 2,200000.0,259900.0,2.0,True
11335439,11446151,2,CHOICE: 2,190000.0,229900.0,2.0,True
11335439,11571242,2,CHOICE: 2,190000.0,301000.0,2.0,True
11335439,11571321,2,CHOICE: 2,190000.0,236000.0,2.0,True
11445681,11565626,2,CHOICE: 2,126500.0,164500.0,2.0,True
11446151,11570583,2,CHOICE: 2,229900.0,184000.0,1.0,False
11446151,11571242,2,CHOICE: 2,229900.0,301000.0,2.0,True
11565626,11571321,2,CHOICE: 2,164500.0,236000.0,2.0,True
11566531,11570583,2,CHOICE: 2,245000.0,184000.0,1.0,False
11566531,11652530,2,CHOICE: 2,245000.0,195000.0,1.0,False
11570583,11571014,2,CHOICE: 2,184000.0,225000.0,2.0,True
11570583,11571242,1,CHOICE: 1,184000.0,301000.0,2.0,False
11570583,11571321,2,CHOICE: 2,184000.0,236000.0,2.0,True
11570583,11656322,1,CHOICE: 1,184000.0,297000.0,2.0,False
11571014,11571242,2,CHOICE: 2,225000.0,301000.0,2.0,True
11571242,11652530,2,CHOICE: 2,301000.0,195000.0,1.0,False
11571321,11652530,2,CHOICE: 2,236000.0,195000.0,1.0,False
11654908,11656322,2,CHOICE: 2,412000.0,297000.0,1.0,False
11311160,11570479,2,CHOICE: 2,205000.0,266000.0,2.0,True
11311160,11571247,2,CHOICE: 2,205000.0,257000.0,2.0,True
11311160,11653047,2,CHOICE: 2,205000.0,167000.0,1.0,False
11335477,11570532,2,CHOICE: 2,191000.0,240000.0,2.0,True
11445765,11653047,2,CHOICE: 2,227000.0,167000.0,1.0,False
11570479,11653047,2,CHOICE: 2,266000.0,167000.0,1.0,False
11570479,11656741,2,CHOICE: 2,266000.0,201000.0,1.0,False
11570532,11653047,1,CHOICE: 1,240000.0,167000.0,1.0,True
11571247,11653047,2,CHOICE: 2,257000.0,167000.0,1.0,False
11574139,11574192,1,CHOICE: 1,440000.0,533000.0,2.0,False
11653047,11655923,1,CHOICE: 1,167000.0,201000.0,2.0,False
11653047,11656606,2,CHOICE: 2,167000.0,261250.0,2.0,True
11653047,11656741,1,CHOICE: 1,167000.0,201000.0,2.0,False
11571488,11652546,2,CHOICE: 2,380000.0,225000.0,1.0,False
11571488,11654874,2,CHOICE: 2,380000.0,278050.0,1.0,False
11571488,11655758,1,CHOICE: 1,380000.0,275000.0,1.0,True
11571488,11656147,2,CHOICE: 2,380000.0,291900.0,1.0,False
11573983,11655485,2,CHOICE: 2,279900.0,425000.0,2.0,True
11652546,11655758,2,CHOICE: 2,225000.0,275000.0,2.0,True
11652546,11656147,2,CHOICE: 2,225000.0,291900.0,2.0,True
11335443,11445005,2,CHOICE: 2,144000.0,175000.0,2.0,True
11335443,11445471,2,CHOICE: 2,144000.0,196000.0,2.0,True
11335443,11446176,2,CHOICE: 2,144000.0,190000.0,2.0,True
11445005,11453420,2,CHOICE: 2,175000.0,210000.0,2.0,True
11445471,11453023,2,CHOICE: 2,196000.0,155710.0,1.0,False
11445471,11571602,2,CHOICE: 2,196000.0,300000.0,2.0,True
11574361,11655360,2,CHOICE: 2,385000.0,300000.0,1.0,False
11574361,11658432,2,CHOICE: 2,385000.0,315000.0,1.0,False
11654855,11658632,2,CHOICE: 2,489500.0,405000.0,1.0,False
11655254,11655627,2,CHOICE: 2,268000.0,350000.0,2.0,True
11655360,11655456,2,CHOICE: 2,300000.0,245000.0,1.0,False
11655456,11655547,1,CHOICE: 1,245000.0,331900.0,2.0,False
11655547,11656272,2,CHOICE: 2,331900.0,263000.0,1.0,False
11655627,11656272,1,CHOICE: 1,350000.0,263000.0,1.0,True
11311143,11655127,1,CHOICE: 1,300000.0,220000.0,1.0,True
11445202,11571696,1,CHOICE: 1,201000.0,300000.0,2.0,False
11445617,11571696,2,CHOICE: 2,210000.0,300000.0,2.0,True
11445617,11652470,2,CHOICE: 2,210000.0,155000.0,1.0,False
11445617,11655231,2,CHOICE: 2,210000.0,140000.0,1.0,False
11565084,11570718,2,CHOICE: 2,150000.0,105000.0,1.0,False
11565152,11571696,2,CHOICE: 2,190000.0,300000.0,2.0,True
11565152,11652470,1,CHOICE: 1,190000.0,155000.0,1.0,True
11565980,11571468,2,CHOICE: 2,330000.0,510000.0,2.0,True
11571006,11571696,2,CHOICE: 2,185000.0,300000.0,2.0,True
11571006,11652569,1,CHOICE: 1,185000.0,234950.0,2.0,False
11571006,11655231,1,CHOICE: 1,185000.0,140000.0,1.0,True
11571696,11655127,1,CHOICE: 1,300000.0,220000.0,1.0,True
11571696,11655231,2,CHOICE: 2,300000.0,140000.0,1.0,False
11571696,11656364,1,CHOICE: 1,300000.0,215000.0,1.0,True
11655127,11656108,2,CHOICE: 2,220000.0,275000.0,2.0,True
11655127,11658619,2,CHOICE: 2,220000.0,350000.0,2.0,True
11335461,11565973,1,CHOICE: 1,170000.0,217000.0,2.0,False
11335461,11570531,1,CHOICE: 1,170000.0,235000.0,2.0,False
11445148,11570940,2,CHOICE: 2,237000.0,158000.0,1.0,False
11335663,11653101,2,CHOICE: 2,170000.0,238500.0,2.0,True
11444780,11453198,2,CHOICE: 2,165200.0,250000.0,2.0,True
11444780,11565595,2,CHOICE: 2,165200.0,202000.0,2.0,True
11444780,11653101,2,CHOICE: 2,165200.0,238500.0,2.0,True
11453198,11565595,2,CHOICE: 2,250000.0,202000.0,1.0,False
11335632,11565986,1,CHOICE: 1,240000.0,302000.0,2.0,False
11335632,11656869,1,CHOICE: 1,240000.0,292000.0,2.0,False
11335723,11439950,2,CHOICE: 2,289000.0,185000.0,1.0,False
11335723,11453406,2,CHOICE: 2,289000.0,164888.0,1.0,False
11335723,11570817,2,CHOICE: 2,289000.0,206000.0,1.0,False
11335944,11445029,2,CHOICE: 2,227000.0,175000.0,1.0,False
11335944,11453406,2,CHOICE: 2,227000.0,164888.0,1.0,False
11335944,11565189,1,CHOICE: 1,227000.0,163000.0,1.0,True
11335944,11655133,2,CHOICE: 2,227000.0,180000.0,1.0,False
11445029,11655784,2,CHOICE: 2,175000.0,221300.0,2.0,True
11445522,11453406,2,CHOICE: 2,265000.0,164888.0,1.0,False
11445522,11565189,2,CHOICE: 2,265000.0,163000.0,1.0,False
11445522,11570817,2,CHOICE: 2,265000.0,206000.0,1.0,False
11565189,11570817,2,CHOICE: 2,163000.0,206000.0,2.0,True
11565189,11655784,2,CHOICE: 2,163000.0,221300.0,2.0,True
11565986,11658353,2,CHOICE: 2,302000.0,410000.0,2.0,True
11574000,11656234,1,CHOICE: 1,315000.0,260000.0,1.0,True
11655133,11655784,2,CHOICE: 2,180000.0,221300.0,2.0,True
11656234,11658353,2,CHOICE: 2,260000.0,410000.0,2.0,True
11658337,11658994,2,CHOICE: 2,280000.0,383000.0,2.0,True
11335563,11656682,2,CHOICE: 2,270000.0,339000.0,2.0,True
11444819,11655948,2,CHOICE: 2,201000.0,260000.0,2.0,True
11570591,11571690,2,CHOICE: 2,276317.0,353423.0,2.0,True
11570591,11656682,2,CHOICE: 2,276317.0,339000.0,2.0,True
11571078,11574140,2,CHOICE: 2,526200.0,351500.0,1.0,False
11574140,11574328,2,CHOICE: 2,351500.0,650300.0,2.0,True
11574140,11658628,2,CHOICE: 2,351500.0,517000.0,2.0,True
11656261,11656809,2,CHOICE: 2,172500.0,249900.0,2.0,True
11445398,11656263,2,CHOICE: 2,148500.0,252000.0,2.0,True
11445609,11570492,1,CHOICE: 1,280000.0,215000.0,1.0,True
11445615,11656263,2,CHOICE: 2,178000.0,252000.0,2.0,True
11453241,11656263,2,CHOICE: 2,178000.0,252000.0,2.0,True
11570758,11656263,2,CHOICE: 2,185000.0,252000.0,2.0,True
11446120,11571232,2,CHOICE: 2,239900.0,344000.0,2.0,True
11570483,11571232,2,CHOICE: 2,219000.0,344000.0,2.0,True
11571232,11655094,1,CHOICE: 1,344000.0,255000.0,1.0,True
11571232,11655283,1,CHOICE: 1,344000.0,249000.0,1.0,True
11571692,11656136,1,CHOICE: 1,263000.0,325000.0,2.0,False
11655094,11656136,2,CHOICE: 2,255000.0,325000.0,2.0,True
11539828,11544778,1,CHOICE: 1,107000.0,157217.0,2.0,False
11631560,11636402,2,CHOICE: 2,365200.0,301000.0,1.0,False
11630897,11635203,1,CHOICE: 1,630000.0,394000.0,1.0,True
11631119,104361431,2,CHOICE: 2,940000.0,720000.0,1.0,False
11632249,11635088,2,CHOICE: 2,283000.0,615000.0,2.0,True
11635088,11635829,2,CHOICE: 2,615000.0,440000.0,1.0,False
11635815,11636456,2,CHOICE: 2,239000.0,185000.0,1.0,False
11631093,11636745,2,CHOICE: 2,477000.0,601760.0,2.0,True
11289806,11629847,1,CHOICE: 1,645000.0,530000.0,1.0,True
11540399,11540459,2,CHOICE: 2,281000.0,181500.0,1.0,False
11540399,11639336,1,CHOICE: 1,281000.0,208000.0,1.0,True
11629847,11631339,2,CHOICE: 2,530000.0,670000.0,2.0,True
11534057,11629989,2,CHOICE: 2,880000.0,720000.0,1.0,False
11631114,87991673,2,CHOICE: 2,928683.0,1120000.0,2.0,True
11636362,11639549,2,CHOICE: 2,305000.0,185000.0,1.0,False
11639252,11640227,2,CHOICE: 2,170000.0,139600.0,1.0,False
11540561,11635710,2,CHOICE: 2,148000.0,179000.0,2.0,True
11289832,11631381,2,CHOICE: 2,473450.0,712000.0,2.0,True
11635814,11636622,2,CHOICE: 2,350000.0,237500.0,1.0,False
11289381,11289558,2,CHOICE: 2,360000.0,435500.0,2.0,True
11289381,11289623,2,CHOICE: 2,360000.0,730000.0,2.0,True
11289558,11289623,2,CHOICE: 2,435500.0,730000.0,2.0,True
11289623,11632242,2,CHOICE: 2,730000.0,550000.0,1.0,False
11544809,11640085,2,CHOICE: 2,244500.0,298600.0,2.0,True
11630006,81843626,1,CHOICE: 1,300000.0,203000.0,1.0,True
11635380,81843626,1,CHOICE: 1,245000.0,203000.0,1.0,True
11640085,81843626,1,CHOICE: 1,298600.0,203000.0,1.0,True
11289329,92380820,2,CHOICE: 2,455000.0,625000.0,2.0,True
11289764,11630004,1,CHOICE: 1,260000.0,395000.0,2.0,False
11289764,11630572,1,CHOICE: 1,260000.0,375000.0,2.0,False
11529651,92380820,1,CHOICE: 1,517500.0,625000.0,2.0,False
11529781,11534017,2,CHOICE: 2,675000.0,837500.0,2.0,True
11529781,11629416,2,CHOICE: 2,675000.0,523500.0,1.0,False
11529781,11631691,2,CHOICE: 2,675000.0,910000.0,2.0,True
11540383,11544838,1,CHOICE: 1,224000.0,178000.0,1.0,True
11544838,11636090,1,CHOICE: 1,178000.0,229000.0,2.0,False
11630004,11631584,2,CHOICE: 2,395000.0,585000.0,2.0,True
11634949,92380820,1,CHOICE: 1,475000.0,625000.0,2.0,False
11635098,11636525,2,CHOICE: 2,253000.0,322000.0,2.0,True
11635098,11636609,2,CHOICE: 2,253000.0,350000.0,2.0,True
11289394,11631320,2,CHOICE: 2,738000.0,425000.0,1.0,False
11289394,164523245,2,CHOICE: 2,738000.0,921500.0,2.0,True
11289807,11631320,2,CHOICE: 2,557500.0,425000.0,1.0,False
11534025,11639552,2,CHOICE: 2,440000.0,263000.0,1.0,False
11629704,164523245,2,CHOICE: 2,700250.0,921500.0,2.0,True
11630695,11631320,2,CHOICE: 2,665000.0,425000.0,1.0,False
11630695,11635167,2,CHOICE: 2,665000.0,538500.0,1.0,False
11631320,11635167,1,CHOICE: 1,425000.0,538500.0,2.0,False
11534045,11631729,2,CHOICE: 2,1075000.0,1350000.0,2.0,True
11539933,11636209,2,CHOICE: 2,198900.0,150000.0,1.0,False
11635556,11636209,2,CHOICE: 2,247500.0,150000.0,1.0,False
11635556,11639722,2,CHOICE: 2,247500.0,327000.0,2.0,True
11636209,11639449,1,CHOICE: 1,150000.0,244900.0,2.0,False
11639449,11639722,2,CHOICE: 2,244900.0,327000.0,2.0,True
11289752,11635507,2,CHOICE: 2,255000.0,351000.0,2.0,True
11289752,11640140,2,CHOICE: 2,255000.0,438750.0,2.0,True
11635507,11640140,2,CHOICE: 2,351000.0,438750.0,2.0,True
11289766,11631771,2,CHOICE: 2,825000.0,1170000.0,2.0,True
11635328,11635835,2,CHOICE: 2,430000.0,297000.0,1.0,False
11289779,11540392,2,CHOICE: 2,170000.0,250000.0,2.0,True
11289779,11636050,2,CHOICE: 2,170000.0,282888.0,2.0,True
11289779,11639278,2,CHOICE: 2,170000.0,297000.0,2.0,True
11289779,11639307,2,CHOICE: 2,170000.0,225000.0,2.0,True
11289779,11639484,1,CHOICE: 1,170000.0,289900.0,2.0,False
11540392,11545124,1,CHOICE: 1,250000.0,206000.0,1.0,True
11629412,11630620,2,CHOICE: 2,635000.0,492500.0,1.0,False
11639278,11639307,2,CHOICE: 2,297000.0,225000.0,1.0,False
11639307,11639484,1,CHOICE: 1,225000.0,289900.0,2.0,False
11545140,11635346,1,CHOICE: 1,290000.0,240000.0,1.0,True
11289526,11629835,2,CHOICE: 2,432512.0,325000.0,1.0,False
11289526,11630007,1,CHOICE: 1,432512.0,305000.0,1.0,True
11529610,11639555,2,CHOICE: 2,472750.0,300000.0,1.0,False
11629159,11639555,2,CHOICE: 2,595000.0,300000.0,1.0,False
11289712,11630939,2,CHOICE: 2,411000.0,610000.0,2.0,True
11289712,11630978,2,CHOICE: 2,411000.0,575000.0,2.0,True
11630939,11635528,2,CHOICE: 2,610000.0,436000.0,1.0,False
11630978,11635528,2,CHOICE: 2,575000.0,436000.0,1.0,False
11289615,11636383,1,CHOICE: 1,890000.0,500000.0,1.0,True
11631669,11636601,2,CHOICE: 2,605000.0,435000.0,1.0,False
11288412,11289448,2,CHOICE: 2,450000.0,714000.0,2.0,True
11288412,11631582,2,CHOICE: 2,450000.0,635000.0,2.0,True
11289343,11289448,2,CHOICE: 2,475000.0,714000.0,2.0,True
11289343,11631488,2,CHOICE: 2,475000.0,700000.0,2.0,True
11289343,11631582,2,CHOICE: 2,475000.0,635000.0,2.0,True
11289421,11289655,2,CHOICE: 2,725000.0,540000.0,1.0,False
11289448,11289655,1,CHOICE: 1,714000.0,540000.0,1.0,True
11289655,11631488,2,CHOICE: 2,540000.0,700000.0,2.0,True
11540390,11635924,1,CHOICE: 1,280000.0,475000.0,2.0,False
11288277,11635837,2,CHOICE: 2,277000.0,360000.0,2.0,True
11533897,11632209,2,CHOICE: 2,759000.0,977236.0,2.0,True
11533950,11632209,2,CHOICE: 2,730000.0,977236.0,2.0,True
11534009,11636664,1,CHOICE: 1,664900.0,525000.0,1.0,True
11540543,11545121,2,CHOICE: 2,350000.0,265000.0,1.0,False
11635837,11636182,2,CHOICE: 2,360000.0,230000.0,1.0,False
11635837,11636600,1,CHOICE: 1,360000.0,236000.0,1.0,True
11289255,11636398,2,CHOICE: 2,446500.0,346000.0,1.0,False
11289255,11640177,2,CHOICE: 2,446500.0,346900.0,1.0,False
11289494,11289939,1,CHOICE: 1,763125.0,570000.0,1.0,True
11289494,11635168,2,CHOICE: 2,763125.0,625000.0,1.0,False
