zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key
11556948,11647408,15210,2019/11/1,122397.2667,21.4,SingleFamily,1932,3,3,7501.0,sqft,"Other, Gas",Central,unknown,121150.0,15210,2019/11/1,146272.2,18.4,SingleFamily,1945,2,3,6936.0,sqft,Other,Central,unknown,161000.0,1.0,2.0,False,24.751552795031056,hard,0,1,-13,565.0,equal,similar,hard_equal
11647771,11647796,15210,2019/8/1,125870.5556,11.66666667,SingleFamily,1950,2,3,4499.0,sqft,"Forced air, Gas",Central,unknown,140000.0,15210,2019/8/1,119979.3333,21.5,SingleFamily,1954,2,3,4948.0,sqft,"Forced air, Gas",Central,unknown,110000.0,2.0,1.0,False,21.428571428571427,hard,0,0,-4,-449.0,equal,similar,hard_equal
11554373,11556613,15210,2020/11/1,90151.9,48.8,"Single Family Residence, Residential",1915,1,3,4687.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,159900.0,15210,2020/11/1,56718.5,73.21428571,"Single Family Residence, Residential",1891,1,2,7000.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,114900.0,2.0,1.0,False,28.142589118198874,medium,1,0,24,-2313.0,p1_slight,p1_much,medium_p1_slight
11553940,11648374,15210,2020/7/1,88816.44444,19.0,SingleFamily,1932,2,3,5039.0,sqft,"Other, Forced air, Gas",unknown,unknown,112000.0,15210,2020/7/1,116193.0,39.0,SingleFamily,1942,1,3,439.0,sqft,"Forced air, Gas",unknown,unknown,145000.0,1.0,2.0,False,22.758620689655174,hard,0,1,-10,4600.0,equal,similar,hard_equal
11314724,11648231,15210,2020/9/1,168785.75,27.25,"Single Family Residence, Residential",1900,2,3,3789.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,215000.0,15210,2020/9/1,170703.4545,21.27272727,"Single Family Residence, Residential",1937,3,5,5000.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,154900.0,2.0,1.0,False,27.953488372093023,medium,-2,-1,-37,-1211.0,p2_more,p2_newer,medium_p2_more
11557203,11647338,15210,2021/10/1,163338.9831,28.3559322,"Single Family Residence, Residential",1916,2,5,3600.0,sqft,"Forced Air, Natural Gas",Electric,unknown,139500.0,15210,2021/10/1,153505.0847,17.27118644,"Single Family Residence, Residential",1923,2,3,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,175000.0,1.0,2.0,False,20.285714285714285,hard,2,0,-7,2.0,p1_much,similar,hard_p1_much
11645840,11648131,15210,2021/11/1,141411.7647,20.94117647,"Single Family Residence, Residential",1949,1,3,4508.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,150000.0,15210,2021/11/1,127250.3448,30.71034483,"Single Family Residence, Residential",1922,2,3,2500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,215000.0,,2.0,False,30.23255813953488,medium,0,-1,27,2008.0,equal,p1_much,medium_equal
11436773,11556918,15210,2021/12/1,95367.79661,46.6440678,"Single Family Residence, Residential",1950,1,4,3624.0,sqft,Natural Gas,Central Air,Attached Garage,115000.0,15210,2021/12/1,87918.04511,10.0,"Single Family Residence, Residential",1924,1,3,2448.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",Open Parking,140000.0,1.0,2.0,False,17.857142857142858,hard,1,0,26,1176.0,p1_slight,p1_much,hard_p1_slight
11440130,11562381,15210,2021/4/1,175423.5,42.16666667,"Single Family Residence, Residential",1945,3,4,6098.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,295000.0,15210,2021/4/1,187795.4444,19.77777778,"Single Family Residence, Residential",1949,2,4,0.27,Acres,"Hot Water, Natural Gas",Window A/C,unknown,237000.0,,1.0,False,19.661016949152543,hard,0,1,-4,6097.73,equal,similar,hard_equal
11436469,11556411,15210,2021/8/1,117358.3448,24.65517241,"Single Family Residence, Residential",1900,2,4,4229.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,112000.0,15210,2021/8/1,145517.913,37.73913043,"Single Family Residence, Residential",1900,2,3,5667.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,175450.0,1.0,2.0,False,36.16414933029353,medium,1,0,0,-1438.0,p1_slight,similar,medium_p1_slight
11645206,11647409,15210,2021/9/1,170975.0,22.66666667,"Single Family Residence, Residential",1941,3,3,5850.0,sqft,Natural Gas,Window A/C,unknown,153000.0,15210,2021/9/1,195354.2373,16.86440678,"Single Family Residence, Residential",1940,2,3,3497.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,190000.0,1.0,2.0,False,19.473684210526315,hard,0,1,1,2353.0,equal,p1_slight,hard_equal
11435372,11562243,15210,2022/3/1,111168.4932,36.54794521,"Single Family Residence, Residential",1920,3,4,7501.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,130000.0,15210,2022/3/1,144781.5789,27.5,"Single Family Residence, Residential",1932,2,2,4181.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,205000.0,1.0,2.0,False,36.58536585365854,medium,2,1,-12,3320.0,p1_much,similar,medium_p1_much
11437357,11562243,15210,2022/3/1,129672.0,17.76,"Single Family Residence, Residential",1954,1,3,5000.0,sqft,Natural Gas,Central Air,unknown,144000.0,15210,2022/3/1,144781.5789,27.5,"Single Family Residence, Residential",1932,2,2,4181.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,205000.0,1.0,2.0,False,29.756097560975608,medium,1,-1,22,819.0,p1_slight,p1_much,medium_p1_slight
11437482,11553925,15210,2022/3/1,137200.0,59.26027397,SingleFamily,1901,2,3,4977.0,sqft,"Gas, Forced air, Baseboard, Electric",Central,unknown,169900.0,15210,2022/3/1,143057.8947,20.0,"Single Family Residence, Residential",1953,2,3,5998.0,sqft,"Forced Air, Natural Gas",Electric,unknown,130000.0,2.0,1.0,False,23.484402589758684,hard,0,0,-52,-1021.0,equal,p2_newer,hard_equal
11553925,11562243,15210,2022/3/1,143057.8947,20.0,"Single Family Residence, Residential",1953,2,3,5998.0,sqft,"Forced Air, Natural Gas",Electric,unknown,130000.0,15210,2022/3/1,144781.5789,27.5,"Single Family Residence, Residential",1932,2,2,4181.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,205000.0,1.0,2.0,False,36.58536585365854,medium,1,0,21,1817.0,p1_slight,p1_much,medium_p1_slight
11436907,11647826,15210,2022/6/1,205102.5641,12.69230769,"Single Family Residence, Residential",1955,3,4,6098.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,200000.0,15210,2022/6/1,224569.2308,17.38461538,"Single Family Residence, Residential",1975,2,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,245000.0,1.0,2.0,False,18.367346938775512,hard,1,1,-20,6097.71,p1_slight,p2_newer,hard_p1_slight
11515877,11554766,15211,2019/12/1,225423.8,57.2,SingleFamily,1910,3,3,3049.0,sqft,Other,Central,unknown,350000.0,15211,2019/12/1,183902.9412,35.35294118,SingleFamily,1910,2,4,5200.0,sqft,"Forced air, Gas",Central,unknown,240000.0,2.0,1.0,False,31.428571428571427,medium,-1,1,0,-2151.0,p2_more,similar,medium_p2_more
11474820,11585241,15211,2019/7/1,144656.6667,38.66666667,SingleFamily,1910,1,3,2249.0,sqft,"Other, Gas",unknown,unknown,165000.0,15211,2019/7/1,147033.2941,16.23529412,SingleFamily,1910,1,3,3049.0,sqft,Other,unknown,unknown,117000.0,2.0,1.0,False,29.09090909090909,medium,0,0,0,-800.0,equal,similar,medium_equal
11314691,11585494,15211,2020/10/1,121792.2,59.7,"Single Family Residence, Residential",1925,2,5,1999.0,sqft,Natural Gas,Central Air,unknown,199000.0,15211,2020/10/1,165696.0,34.0,"Single Family Residence, Residential",1900,2,4,5400.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,243500.0,,2.0,False,18.275154004106774,hard,1,0,25,-3401.0,p1_slight,p1_much,hard_p1_slight
11323381,11585992,15211,2020/6/1,207912.8889,12.0,SingleFamily,1962,2,3,4321.0,sqft,Other,Central,unknown,225000.0,15211,2020/6/1,192781.8,34.4,SingleFamily,1928,2,3,2880.0,sqft,"Radiant, Forced air, Heat pump, Gas",Central,unknown,275000.0,1.0,2.0,False,18.181818181818183,hard,0,0,34,1441.0,equal,p1_much,hard_equal
11554727,11585460,15211,2020/7/1,154254.8,33.4,SingleFamily,1919,2,3,2683.0,sqft,"Forced air, Gas",Central,unknown,241500.0,15211,2020/7/1,168439.1111,20.66666667,SingleFamily,1964,1,3,6819.0,sqft,"Forced air, Gas",Other,unknown,180000.0,2.0,1.0,False,25.465838509316768,medium,0,1,-45,-4136.0,equal,p2_newer,medium_equal
11516309,11516310,15211,2021/1/1,276943.55,24.15,"Townhouse, Residential",1920,3,2,1833.0,sqft,Electric,Electric,unknown,320000.0,15211,2021/1/1,230299.0,31.4,"Single Family Residence, Townhouse, Residential",1920,2,2,1319.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,246500.0,2.0,1.0,False,22.96875,hard,0,1,0,514.0,equal,similar,hard_equal
11516310,11517186,15211,2021/1/1,230299.0,31.4,"Single Family Residence, Townhouse, Residential",1920,2,2,1319.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,246500.0,15211,2021/1/1,166635.8182,39.27272727,"Single Family Residence, Residential",1905,1,3,2378.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,174900.0,2.0,1.0,False,29.046653144016226,medium,-1,1,15,-1059.0,p2_more,p1_slight,medium_p2_more
11516822,11554801,15211,2021/10/1,176400.0,28.0,"Single Family Residence, Residential",1930,2,3,3327.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,155000.0,15211,2021/10/1,157074.5763,34.20338983,"Townhouse, Residential",1975,1,2,3001.0,sqft,Natural Gas,Gas,unknown,192500.0,1.0,2.0,False,19.480519480519483,hard,1,1,-45,326.0,p1_slight,p2_newer,hard_p1_slight
11515641,11516999,15211,2021/12/1,193302.569,21.63793103,"Single Family Residence, Residential",1900,1,3,8315.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,180000.0,15211,2021/12/1,227810.3448,23.0,"Single Family Residence, Residential",1925,2,3,4020.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,275000.0,1.0,2.0,False,34.54545454545455,medium,0,-1,-25,4295.0,equal,p2_newer,medium_equal
11585622,87988964,15211,2021/4/1,264874.2308,20.76923077,"Single Family Residence, Residential",1900,3,4,4678.0,sqft,Natural Gas,"Central Air, Electric",unknown,249900.0,15211,2021/4/1,316515.5556,18.88888889,"Townhouse, Residential",2007,3,3,2670.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,377524.0,1.0,2.0,False,33.80553289327301,medium,1,0,-107,2008.0,p1_slight,p2_newer,medium_p1_slight
11516126,11516233,15211,2021/6/1,257404.4545,18.63636364,"Single Family Residence, Residential",1899,2,4,3197.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,277000.0,15211,2021/6/1,226509.0,29.0,"Single Family Residence, Residential",1910,2,3,2278.0,sqft,Natural Gas,Central Air,unknown,225000.0,,1.0,False,18.772563176895307,hard,1,0,-11,919.0,p1_slight,similar,hard_p1_slight
11516126,11585700,15211,2021/6/1,257404.4545,18.63636364,"Single Family Residence, Residential",1899,2,4,3197.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,277000.0,15211,2021/6/1,267456.0,21.0,"Townhouse, Residential",1990,2,2,3467.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,356000.0,1.0,2.0,False,22.191011235955056,hard,2,0,-91,-270.0,p1_much,p2_newer,hard_p1_much
11516233,11585700,15211,2021/6/1,226509.0,29.0,"Single Family Residence, Residential",1910,2,3,2278.0,sqft,Natural Gas,Central Air,unknown,225000.0,15211,2021/6/1,267456.0,21.0,"Townhouse, Residential",1990,2,2,3467.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,356000.0,1.0,2.0,False,36.79775280898877,medium,1,0,-80,-1189.0,p1_slight,p2_newer,medium_p1_slight
11323553,11515835,15211,2021/8/1,198914.7826,38.39130435,"Single Family Residence, Residential",1920,3,5,2252.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,190000.0,15211,2021/8/1,294193.6087,41.13043478,"Single Family Residence, Residential",1900,4,4,2800.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,275000.0,1.0,2.0,False,30.909090909090907,medium,1,-1,20,-548.0,p1_slight,p1_slight,medium_p1_slight
11323553,11586323,15211,2021/8/1,198914.7826,38.39130435,"Single Family Residence, Residential",1920,3,5,2252.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,190000.0,15211,2021/8/1,231447.1364,22.59090909,SingleFamily,1930,1,3,4069.0,sqft,"Other, Forced air","Other, Central",Off-street,236000.0,1.0,2.0,False,19.491525423728813,hard,2,2,-10,-1817.0,p1_much,similar,hard_p1_much
11554645,11586315,15211,2022/7/1,281906.4286,17.73809524,"Single Family Residence, Residential",1915,2,3,5248.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,311000.0,15211,2022/7/1,285476.9231,28.76923077,"Single Family Residence, Residential",1937,2,4,3049.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,385000.0,,2.0,False,19.22077922077922,hard,-1,0,-22,2199.0,p2_more,p2_newer,hard_p2_more
11268920,11605769,15212,2019/10/1,137834.8,35.2,SingleFamily,1910,1,4,4569.0,sqft,"Radiant, Other, Gas",Other,unknown,216500.0,15212,2019/10/1,136501.8,23.53333333,"Single Family Residence, Residential",1959,2,3,5780.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,170000.0,2.0,1.0,False,21.478060046189377,hard,1,-1,-49,-1211.0,p1_slight,p2_newer,hard_p1_slight
11269224,11394716,15212,2019/11/1,140102.5,22.5,SingleFamily,1938,1,3,4486.0,sqft,"Other, Gas",unknown,unknown,150000.0,15212,2019/11/1,141936.75,49.75,SingleFamily,1920,2,3,3618.0,sqft,Other,unknown,unknown,119000.0,2.0,1.0,False,20.666666666666668,hard,0,-1,18,868.0,equal,p1_slight,hard_equal
11270011,11387724,15212,2019/11/1,171822.8,14.5,Townhouse,1993,2,2,3375.0,sqft,Other,Central,unknown,180000.0,15212,2019/11/1,129089.1111,60.22222222,SingleFamily,1860,2,2,1306.0,sqft,Forced air,Other,unknown,257500.0,1.0,2.0,False,30.097087378640776,medium,0,0,133,2069.0,equal,p1_much,medium_equal
11270011,11511219,15212,2019/11/1,171822.8,14.5,Townhouse,1993,2,2,3375.0,sqft,Other,Central,unknown,180000.0,15212,2019/11/1,153900.0,13.33333333,"Single Family Residence, Residential",1950,2,3,0.53,Acres,"Forced Air, Natural Gas",Central Air,unknown,147000.0,2.0,1.0,False,18.333333333333332,hard,-1,0,43,3374.47,p2_more,p1_much,hard_p2_more
11271127,11640308,15212,2019/11/1,237434.1176,16.11764706,SingleFamily,1952,2,4,0.47,Acres,Other,Central,Garage - Attached,249000.0,15212,2019/11/1,249081.6667,23.33333333,Townhouse,1984,3,2,1894.0,sqft,"Forced air, Gas",Central,Garage - Attached,321000.0,1.0,2.0,False,22.429906542056074,hard,2,-1,-32,-1893.53,p1_much,p2_newer,hard_p1_much
11387724,11394334,15212,2019/11/1,129089.1111,60.22222222,SingleFamily,1860,2,2,1306.0,sqft,Forced air,Other,unknown,257500.0,15212,2019/11/1,93090.81818,40.12121212,SingleFamily,1925,1,2,5370.0,sqft,"Forced air, Gas",Wall,unknown,106000.0,2.0,1.0,False,58.83495145631068,easy,0,1,-65,-4064.0,equal,p2_newer,easy_equal
11387724,11610318,15212,2019/11/1,129089.1111,60.22222222,SingleFamily,1860,2,2,1306.0,sqft,Forced air,Other,unknown,257500.0,15212,2019/11/1,127950.2,13.0,"Single Family Residence, Residential",1950,1,2,9426.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,126500.0,2.0,1.0,False,50.873786407766985,easy,0,1,-90,-8120.0,equal,p2_newer,easy_equal
11269273,11388594,15212,2019/12/1,194212.8095,14.0952381,SingleFamily,1930,1,3,4800.0,sqft,"Other, Gas",Central,unknown,208000.0,15212,2019/12/1,157077.25,63.7,SingleFamily,1910,2,3,1600.0,sqft,"Forced air, Gas",Other,unknown,295000.0,1.0,2.0,False,29.491525423728817,medium,0,-1,20,3200.0,equal,p1_slight,medium_equal
11269460,11387668,15212,2019/12/1,219139.9412,19.94117647,SingleFamily,1916,3,4,5758.0,sqft,Other,unknown,unknown,225000.0,15212,2019/12/1,273740.6154,28.46153846,SingleFamily,1910,3,4,3598.0,sqft,Other,unknown,unknown,619162.0,1.0,2.0,False,63.660560564117304,easy,0,0,6,2160.0,equal,p1_slight,easy_equal
11388412,11603733,15212,2019/12/1,333017.0345,48.24137931,SingleFamily,1910,3,4,2138.0,sqft,"Forced air, Gas",Central,unknown,399000.0,15212,2019/12/1,291429.8824,16.47058824,SingleFamily,1924,3,4,8.7,Acres,"Gas, Forced air, Electric","Other, Central",unknown,312000.0,2.0,1.0,False,21.804511278195488,hard,0,0,-14,2129.3,equal,similar,hard_equal
11269375,11327231,15212,2019/8/1,131104.2308,41.69230769,"Single Family Residence, Residential",1900,2,4,2500.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,106900.0,15212,2019/8/1,146338.1538,14.42307692,SingleFamily,1990,2,3,3998.0,sqft,Forced air,Other,unknown,147000.0,,2.0,False,27.27891156462585,medium,1,0,-90,-1498.0,p1_slight,p2_newer,medium_p1_slight
11388183,11511635,15212,2019/8/1,262244.1667,33.08333333,SingleFamily,1870,2,6,2374.0,sqft,"Other, Gas",unknown,unknown,360000.0,15212,2019/8/1,197566.8889,33.88888889,SingleFamily,1900,3,5,7405.0,sqft,"Other, Gas",unknown,unknown,180000.0,2.0,1.0,False,50.0,easy,1,-1,-30,-5031.0,p1_slight,p2_newer,easy_p1_slight
11395465,11511635,15212,2019/8/1,213760.9167,32.0,SingleFamily,1900,2,3,2574.0,sqft,"Forced air, Gas",unknown,unknown,310000.0,15212,2019/8/1,197566.8889,33.88888889,SingleFamily,1900,3,5,7405.0,sqft,"Other, Gas",unknown,unknown,180000.0,2.0,1.0,False,41.935483870967744,easy,-2,-1,0,-4831.0,p2_more,similar,easy_p2_more
11271290,11499022,15212,2019/9/1,160314.2,16.3,SingleFamily,1950,2,2,6799.0,sqft,"Forced air, Gas",Central,unknown,138000.0,15212,2019/9/1,181687.0,13.08333333,"Single Family Residence, Residential",1920,2,4,3497.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,183450.0,,2.0,False,24.775143090760427,hard,-2,0,30,3302.0,p2_more,p1_much,hard_p2_more
11394910,11610426,15212,2019/9/1,186379.3077,56.07692308,Townhouse,1995,3,3,1873.0,sqft,Other,Central,Garage - Attached,187500.0,15212,2019/9/1,141135.3333,14.66666667,SingleFamily,1955,2,2,7213.0,sqft,Other,Central,Garage - Attached,145000.0,2.0,1.0,False,22.666666666666664,hard,1,1,40,-5340.0,p1_slight,p1_much,hard_p1_slight
11498650,11512407,15212,2020/10/1,145052.4,28.0,"Single Family Residence, Residential",1940,1,4,3598.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,160000.0,15212,2020/10/1,145875.2857,47.71428571,"Single Family Residence, Residential",1880,2,4,1951.0,sqft,Natural Gas,Window A/C,unknown,195000.0,1.0,2.0,False,17.94871794871795,hard,0,-1,60,1647.0,equal,p1_much,hard_equal
11512060,11512407,15212,2020/10/1,118560.6364,35.45454545,"Single Family Residence, Residential",1956,2,2,3850.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,120000.0,15212,2020/10/1,145875.2857,47.71428571,"Single Family Residence, Residential",1880,2,4,1951.0,sqft,Natural Gas,Window A/C,unknown,195000.0,1.0,2.0,False,38.46153846153847,medium,-2,0,76,1899.0,p2_more,p1_much,medium_p2_more
11512407,11603846,15212,2020/10/1,145875.2857,47.71428571,"Single Family Residence, Residential",1880,2,4,1951.0,sqft,Natural Gas,Window A/C,unknown,195000.0,15212,2020/10/1,110430.0,38.0,"Single Family Residence, Residential",1900,2,3,2880.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,142500.0,2.0,1.0,False,26.923076923076923,medium,1,0,-20,-929.0,p1_slight,p2_newer,medium_p1_slight
11268121,11328776,15212,2020/11/1,148246.4,17.7,"Single Family Residence, Residential",1900,2,2,0.28,Acres,"Forced Air, Natural Gas",unknown,unknown,182500.0,15212,2020/11/1,158512.0,41.6,"Single Family Residence, Residential",1900,2,3,0.46,Acres,"Hot Water, Natural Gas",unknown,unknown,137000.0,2.0,1.0,False,24.93150684931507,hard,-1,0,0,-0.18,p2_more,similar,hard_p2_more
11268819,11395493,15212,2020/11/1,181022.6154,18.61538462,"Single Family Residence, Residential",1930,1,3,4000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,160000.0,15212,2020/11/1,219667.8182,33.54545455,"Townhouse, Residential",1900,2,3,1041.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,242000.0,1.0,2.0,False,33.88429752066116,medium,0,-1,30,2959.0,equal,p1_much,medium_equal
11268819,11512303,15212,2020/11/1,181022.6154,18.61538462,"Single Family Residence, Residential",1930,1,3,4000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,160000.0,15212,2020/11/1,176488.2857,36.85714286,"Single Family Residence, Residential",1906,3,2,3584.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,245000.0,1.0,2.0,False,34.69387755102041,medium,1,-2,24,416.0,p1_slight,p1_much,medium_p1_slight
11268948,11512303,15212,2020/11/1,185789.8667,11.6,"Single Family Residence, Residential",1950,2,3,6098.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,175000.0,15212,2020/11/1,176488.2857,36.85714286,"Single Family Residence, Residential",1906,3,2,3584.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,245000.0,1.0,2.0,False,28.57142857142857,medium,1,-1,44,2514.0,p1_slight,p1_much,medium_p1_slight
11271287,11512303,15212,2020/11/1,152087.5556,24.44444444,"Single Family Residence, Residential",1940,1,2,8973.0,sqft,Other,Window A/C,unknown,120000.0,15212,2020/11/1,176488.2857,36.85714286,"Single Family Residence, Residential",1906,3,2,3584.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,245000.0,,2.0,False,51.02040816326531,easy,0,-2,34,5389.0,equal,p1_much,easy_equal
11271287,64454329,15212,2020/11/1,152087.5556,24.44444444,"Single Family Residence, Residential",1940,1,2,8973.0,sqft,Other,Window A/C,unknown,120000.0,15212,2020/11/1,162734.0,17.0,"Townhouse, Residential",1995,3,2,5472.0,sqft,Natural Gas,Central Air,unknown,189000.0,1.0,2.0,False,36.507936507936506,medium,0,-2,-55,3501.0,equal,p2_newer,medium_equal
11328776,11387959,15212,2020/11/1,158512.0,41.6,"Single Family Residence, Residential",1900,2,3,0.46,Acres,"Hot Water, Natural Gas",unknown,unknown,137000.0,15212,2020/11/1,230974.0,49.0,"Single Family Residence, Residential",1910,2,3,1659.0,sqft,"Forced Air, Electric",unknown,unknown,243000.0,1.0,2.0,False,43.62139917695473,easy,0,0,-10,-1658.54,equal,similar,easy_equal
11395493,11498720,15212,2020/11/1,219667.8182,33.54545455,"Townhouse, Residential",1900,2,3,1041.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,242000.0,15212,2020/11/1,133491.1538,90.23076923,"Single Family Residence, Residential",1927,2,4,3001.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,162050.0,2.0,1.0,False,33.03719008264463,medium,-1,0,-27,-1960.0,p2_more,p2_newer,medium_p2_more
11395493,11510800,15212,2020/11/1,219667.8182,33.54545455,"Townhouse, Residential",1900,2,3,1041.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,242000.0,15212,2020/11/1,195257.5,35.5,"Single Family Residence, Residential",1910,2,4,0.46,Acres,"Other, Baseboard",Window A/C,unknown,192500.0,2.0,1.0,False,20.454545454545457,hard,-1,0,-10,1040.54,p2_more,similar,hard_p2_more
11498720,11512303,15212,2020/11/1,133491.1538,90.23076923,"Single Family Residence, Residential",1927,2,4,3001.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,162050.0,15212,2020/11/1,176488.2857,36.85714286,"Single Family Residence, Residential",1906,3,2,3584.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,245000.0,1.0,2.0,False,33.85714285714286,medium,2,-1,21,-583.0,p1_much,p1_much,medium_p1_much
11510800,11512303,15212,2020/11/1,195257.5,35.5,"Single Family Residence, Residential",1910,2,4,0.46,Acres,"Other, Baseboard",Window A/C,unknown,192500.0,15212,2020/11/1,176488.2857,36.85714286,"Single Family Residence, Residential",1906,3,2,3584.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,245000.0,1.0,2.0,False,21.428571428571427,hard,2,-1,4,-3583.54,p1_much,p1_slight,hard_p1_much
11510800,11603622,15212,2020/11/1,195257.5,35.5,"Single Family Residence, Residential",1910,2,4,0.46,Acres,"Other, Baseboard",Window A/C,unknown,192500.0,15212,2020/11/1,231625.6154,34.0,"Single Family Residence, Residential",1910,2,6,4865.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,326300.0,,2.0,False,41.00520992951272,easy,-2,0,0,-4864.54,p2_more,similar,easy_p2_more
11512303,64454329,15212,2020/11/1,176488.2857,36.85714286,"Single Family Residence, Residential",1906,3,2,3584.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,245000.0,15212,2020/11/1,162734.0,17.0,"Townhouse, Residential",1995,3,2,5472.0,sqft,Natural Gas,Central Air,unknown,189000.0,2.0,1.0,False,22.857142857142858,hard,0,0,-89,-1888.0,equal,p2_newer,hard_equal
11269455,59835230,15212,2020/12/1,246627.0,24.0,"Single Family Residence, Residential",1930,2,4,5732.0,sqft,Natural Gas,Central Air,unknown,238500.0,15212,2020/12/1,316736.2308,33.69230769,"Single Family Residence, Residential",1890,2,3,2000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,380000.0,1.0,2.0,False,37.23684210526316,medium,1,0,40,3732.0,p1_slight,p1_much,medium_p1_slight
11328865,11659368,15212,2020/3/1,225900.5556,27.55555556,"Single Family Residence, Residential",1900,3,3,1.19,Acres,"Hot Water, Natural Gas",Window A/C,unknown,182979.0,15212,2020/3/1,283421.6471,52.35294118,SingleFamily,1870,3,4,1920.0,sqft,"Other, Forced air, Gas",Central,unknown,450000.0,1.0,2.0,False,59.338,easy,-1,0,30,-1918.81,p2_more,p1_much,easy_p2_more
11270206,11611518,15212,2020/4/1,185537.7,19.9,SingleFamily,1937,2,3,4399.0,sqft,Radiant,unknown,unknown,240000.0,15212,2020/4/1,159519.8,12.6,SingleFamily,1960,2,4,6588.0,sqft,Other,unknown,unknown,171750.0,2.0,1.0,False,28.4375,medium,-1,0,-23,-2189.0,p2_more,p2_newer,medium_p2_more
11388326,11511922,15212,2020/4/1,188814.7263,51.21052632,SingleFamily,1870,3,3,1241.0,sqft,Forced air,unknown,On-street,420000.0,15212,2020/4/1,117210.5455,51.45454545,SingleFamily,1931,2,3,4255.0,sqft,"Forced air, Gas",unknown,On-street,165000.0,2.0,1.0,False,60.71428571428571,easy,0,1,-61,-3014.0,equal,p2_newer,easy_equal
