zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key
11364755,11583131,15205,2022/2/1,264717.8344,14.92993631,"Single Family Residence, Residential",1952,2,4,0.34,Acres,"Forced Air, Natural Gas",Central Air,unknown,260000.0,15205,2022/2/1,298181.9549,16.4962406,"Single Family Residence, Residential",1900,3,5,3889.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,339000.0,2,2.0,True,23.303834808259587,hard,-1,-1,52,-3888.66,p2_more,p1_much,hard_p2_more
11256734,11583122,15205,2022/3/1,185978.3217,10.68531469,"Townhouse, Residential",1984,3,3,827.64,sqft,"Forced Air, Natural Gas",Central Air,unknown,222500.0,15205,2022/3/1,218087.9699,26.61654135,"Single Family Residence, Residential",1905,3,4,3881.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,299350.0,2,2.0,True,25.672289961583434,medium,-1,0,79,-3053.36,p2_more,p1_much,medium_p2_more
11256914,11583122,15205,2022/3/1,177773.4266,26.40559441,"Townhouse, Residential",1987,3,2,0.47,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,211500.0,15205,2022/3/1,218087.9699,26.61654135,"Single Family Residence, Residential",1905,3,4,3881.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,299350.0,2,2.0,True,29.34691832303324,medium,-2,0,82,-3880.53,p2_more,p1_much,medium_p2_more
11356153,11583122,15205,2022/3/1,183407.6923,36.15384615,"Single Family Residence, Residential",1951,2,3,0.65,Acres,"Forced Air, Natural Gas",Central Air,unknown,232500.0,15205,2022/3/1,218087.9699,26.61654135,"Single Family Residence, Residential",1905,3,4,3881.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,299350.0,2,2.0,True,22.331718723901787,hard,-1,-1,46,-3880.35,p2_more,p1_much,hard_p2_more
11473783,11583122,15205,2022/3/1,193650.3401,13.3537415,"Single Family Residence, Residential",1963,2,3,5500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,199900.0,15205,2022/3/1,218087.9699,26.61654135,"Single Family Residence, Residential",1905,3,4,3881.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,299350.0,2,2.0,True,33.22198095874395,medium,-1,-1,58,1619.0,p2_more,p1_much,medium_p2_more
11583122,11583402,15205,2022/3/1,218087.9699,26.61654135,"Single Family Residence, Residential",1905,3,4,3881.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,299350.0,15205,2022/3/1,247382.7068,11.71428571,"Single Family Residence, Residential",1983,1,3,0.29,Acres,"Forced Air, Natural Gas",Electric,unknown,242000.0,1,1.0,True,19.158176048104224,hard,1,2,-78,3880.71,p1_slight,p2_newer,hard_p1_slight
11256616,11364913,15205,2022/4/1,573474.6818,12.22727273,"Single Family Residence, Residential",1966,4,5,0.42,Acres,Natural Gas,Central Air,unknown,615000.0,15205,2022/4/1,652702.6316,20.57894737,"Single Family Residence, Residential",2001,5,5,1.29,Acres,"Hot Water, Natural Gas",Wall Unit(s),unknown,785000.0,2,2.0,True,21.656050955414013,hard,0,-1,-35,-0.8700000000000001,equal,p2_newer,hard_equal
11473689,11476597,15205,2022/4/1,186484.6154,12.61538462,"Single Family Residence, Residential",1955,2,3,2500.0,sqft,Natural Gas,Central Air,unknown,184900.0,15205,2022/4/1,172547.5,31.275,"Single Family Residence, Residential",1930,2,4,5000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,226000.0,2,2.0,True,18.1858407079646,hard,-1,0,25,-2500.0,p2_more,p1_much,hard_p2_more
11473715,11476597,15205,2022/4/1,129882.0513,34.35897436,"Single Family Residence, Residential",1959,1,2,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,110000.0,15205,2022/4/1,172547.5,31.275,"Single Family Residence, Residential",1930,2,4,5000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,226000.0,2,2.0,True,51.32743362831859,easy,-2,-1,29,-4999.74,p2_more,p1_much,easy_p2_more
11473715,11479912,15205,2022/4/1,129882.0513,34.35897436,"Single Family Residence, Residential",1959,1,2,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,110000.0,15205,2022/4/1,152527.5,29.0,"Single Family Residence, Residential",1895,2,4,5776.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,2,2.0,True,38.88888888888889,medium,-2,-1,64,-5775.74,p2_more,p1_much,medium_p2_more
11476050,11479912,15205,2022/4/1,116790.0,27.4,"Single Family Residence, Residential",1950,1,2,0.26,Acres,"Forced Air, Natural Gas",Window A/C,unknown,114000.0,15205,2022/4/1,152527.5,29.0,"Single Family Residence, Residential",1895,2,4,5776.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180000.0,2,2.0,True,36.666666666666664,medium,-2,-1,55,-5775.74,p2_more,p1_much,medium_p2_more
11256584,11257765,15205,2022/5/1,370450.0,11.75,"Single Family Residence, Residential",1991,3,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,375000.0,15205,2022/5/1,390840.0,22.9,"Single Family Residence, Residential",1952,3,4,0.39,Acres,"Forced Air, Natural Gas",Central Air,unknown,540000.0,2,2.0,True,30.555555555555557,medium,-1,0,39,-0.10000000000000003,p2_more,p1_much,medium_p2_more
11583586,11588007,15205,2022/5/1,176905.2632,38.21052632,"Single Family Residence, Residential",1915,3,4,2500.0,sqft,"Hot Water, Natural Gas",unknown,Open Parking,187500.0,15205,2022/5/1,218269.2308,24.46153846,"Single Family Residence, Residential",1924,2,5,4600.0,sqft,"Radiant, Natural Gas",unknown,Open Parking,239900.0,2,2.0,True,21.84243434764485,hard,-1,1,-9,-2100.0,p2_more,similar,hard_p2_more
11355659,11583753,15205,2022/6/1,143528.7234,22.4787234,"Single Family Residence, Residential",1955,2,2,5000.0,sqft,Natural Gas,Central Air,unknown,155000.0,15205,2022/6/1,175384.6154,30.15384615,"Single Family Residence, Residential",1931,2,3,7710.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,289000.0,2,2.0,True,46.36678200692042,easy,-1,0,24,-2710.0,p2_more,p1_much,easy_p2_more
11362791,11582682,15205,2022/6/1,188284.6154,18.04395604,"Single Family Residence, Residential",1937,2,3,4957.0,sqft,Natural Gas,Central Air,unknown,251000.0,15205,2022/6/1,162747.3684,13.39097744,Townhouse,1970,2,3,1674.0,sqft,"Forced air, Gas",Central,unknown,145000.0,1,1.0,True,42.23107569721115,easy,0,0,-33,3283.0,equal,p2_newer,easy_equal
11476263,11583753,15205,2022/6/1,155569.2308,16.15384615,"Single Family Residence, Residential",1960,1,2,2748.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,165000.0,15205,2022/6/1,175384.6154,30.15384615,"Single Family Residence, Residential",1931,2,3,7710.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,289000.0,2,2.0,True,42.90657439446367,easy,-1,-1,29,-4962.0,p2_more,p1_much,easy_p2_more
11582682,11583753,15205,2022/6/1,162747.3684,13.39097744,Townhouse,1970,2,3,1674.0,sqft,"Forced air, Gas",Central,unknown,145000.0,15205,2022/6/1,175384.6154,30.15384615,"Single Family Residence, Residential",1931,2,3,7710.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,289000.0,2,2.0,True,49.82698961937716,easy,0,0,39,-6036.0,equal,p1_much,easy_equal
11583753,59835354,15205,2022/6/1,175384.6154,30.15384615,"Single Family Residence, Residential",1931,2,3,7710.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,289000.0,15205,2022/6/1,154025.0,22.75,"Single Family Residence, Residential",1980,2,3,2465.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,148000.0,1,1.0,True,48.78892733564014,easy,0,0,-49,5245.0,equal,p2_newer,easy_equal
11286980,11622423,15206,2019/11/1,430270.6923,22.0,SingleFamily,1910,2,2,3598.0,sqft,Other,Central,unknown,390000.0,15206,2019/11/1,432586.0,41.0,SingleFamily,1895,3,4,5000.0,sqft,"Forced air, Gas",Central,unknown,570000.0,2,2.0,True,31.57894736842105,medium,-2,-1,15,-1402.0,p2_more,p1_slight,medium_p2_more
11285644,11520408,15206,2020/1/1,155719.5455,17.36363636,"Single Family Residence, Residential",1991,3,4,1886.0,sqft,"Forced Air, Natural Gas",Electric,unknown,115000.0,15206,2020/1/1,141067.5,53.5,SingleFamily,1915,2,3,1594.0,sqft,"Forced air, Gas",Central,unknown,250000.0,2,2.0,True,54.0,easy,1,1,76,292.0,p1_slight,p1_much,easy_p1_slight
11285644,11619670,15206,2020/1/1,155719.5455,17.36363636,"Single Family Residence, Residential",1991,3,4,1886.0,sqft,"Forced Air, Natural Gas",Electric,unknown,115000.0,15206,2020/1/1,173601.7568,21.59459459,SingleFamily,1944,2,4,3200.0,sqft,"Other, Forced air",Central,unknown,335000.0,2,2.0,True,65.67164179104478,easy,0,1,47,-1314.0,equal,p1_much,easy_equal
11520408,11624365,15206,2020/1/1,141067.5,53.5,SingleFamily,1915,2,3,1594.0,sqft,"Forced air, Gas",Central,unknown,250000.0,15206,2020/1/1,169303.6,67.6,Townhouse,1970,2,4,2570.0,sqft,"Forced air, Gas",Central,unknown,129900.0,1,1.0,True,48.04,easy,-1,0,-55,-976.0,p2_more,p2_newer,easy_p2_more
11619670,11624365,15206,2020/1/1,173601.7568,21.59459459,SingleFamily,1944,2,4,3200.0,sqft,"Other, Forced air",Central,unknown,335000.0,15206,2020/1/1,169303.6,67.6,Townhouse,1970,2,4,2570.0,sqft,"Forced air, Gas",Central,unknown,129900.0,1,1.0,True,61.223880597014926,easy,0,0,-26,630.0,equal,p2_newer,easy_equal
11619425,11619547,15206,2020/11/1,236758.8,21.26666667,"Single Family Residence, Residential",1920,2,3,3519.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air, Electric",Open Parking,243000.0,15206,2020/11/1,254681.7692,20.30769231,"Single Family Residence, Residential",1935,1,3,3001.0,sqft,"Hot Water, Natural Gas",Other,Off Street,180500.0,1,1.0,True,25.720164609053498,medium,0,1,-15,518.0,equal,similar,medium_equal
11619547,11620817,15206,2020/11/1,254681.7692,20.30769231,"Single Family Residence, Residential",1935,1,3,3001.0,sqft,"Hot Water, Natural Gas",Other,Off Street,180500.0,15206,2020/11/1,291755.6,26.2,"Single Family Residence, Residential",1925,2,4,3118.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,300000.0,2,2.0,True,39.83333333333333,medium,-1,-1,10,-117.0,p2_more,p1_slight,medium_p2_more
11620817,11623262,15206,2020/11/1,291755.6,26.2,"Single Family Residence, Residential",1925,2,4,3118.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,300000.0,15206,2020/11/1,280217.4615,40.0,Residential,1910,2,4,3598.0,sqft,Natural Gas,Other,Garage,140000.0,1,1.0,True,53.333333333333336,easy,0,0,15,-480.0,equal,p1_slight,easy_equal
11622311,11622932,15206,2020/11/1,251594.6667,33.33333333,"Single Family Residence, Residential",1920,3,4,3990.0,sqft,Natural Gas,unknown,unknown,180000.0,15206,2020/11/1,344735.4,32.93333333,"Single Family Residence, Residential",1885,2,5,2330.0,sqft,"Natural Gas, Steam",unknown,unknown,325000.0,2,2.0,True,44.61538461538462,easy,-1,1,35,1660.0,p2_more,p1_much,easy_p2_more
11278475,11287013,15206,2020/12/1,272079.7,28.3,"Single Family Residence, Residential",1925,2,4,2752.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,350000.0,15206,2020/12/1,299934.5,31.5,"Single Family Residence, Residential",1940,2,3,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,650000.0,2,2.0,True,46.15384615384615,easy,1,0,-15,-3246.0,p1_slight,similar,easy_p1_slight
11278785,11287013,15206,2020/12/1,301829.5,19.0,"Single Family Residence, Residential",1925,3,6,3001.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,307000.0,15206,2020/12/1,299934.5,31.5,"Single Family Residence, Residential",1940,2,3,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,650000.0,2,2.0,True,52.76923076923077,easy,3,1,-15,-2997.0,p1_much,similar,easy_p1_much
11620715,11620897,15206,2020/12/1,393382.6154,16.46153846,"Single Family Residence, Residential",1900,4,4,1572.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,364000.0,15206,2020/12/1,389900.8,26.8,"Single Family Residence, Residential",1903,4,4,3097.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,495000.0,2,2.0,True,26.464646464646464,medium,0,0,-3,-1525.0,equal,similar,medium_equal
11277969,11284234,15206,2020/2/1,193526.0,23.4,Townhouse,1910,2,3,1800.0,sqft,"Forced air, Gas",Central,unknown,219000.0,15206,2020/2/1,232788.0,29.0,SingleFamily,1945,1,3,3898.0,sqft,"Gas, Forced air, Baseboard, Electric",Refrigerator,unknown,290000.0,2,2.0,True,24.482758620689655,hard,0,1,-35,-2098.0,equal,p2_newer,hard_equal
11278610,11623172,15206,2020/3/1,215073.75,20.33333333,SingleFamily,1928,1,3,3301.0,sqft,"Forced air, Gas",Central,unknown,235000.0,15206,2020/3/1,264153.2,33.4,SingleFamily,1910,2,4,2548.0,sqft,"Other, Forced air, Gas",Central,unknown,374250.0,2,2.0,True,37.20774883099532,medium,-1,-1,18,753.0,p2_more,p1_slight,medium_p2_more
11278547,11284281,15206,2020/4/1,207794.3636,22.72727273,SingleFamily,1929,2,3,3000.0,sqft,"Forced air, Gas",Central,unknown,197500.0,15206,2020/4/1,251738.1,21.8,SingleFamily,1890,2,4,1550.0,sqft,Forced air,Central,unknown,275000.0,2,2.0,True,28.18181818181818,medium,-1,0,39,1450.0,p2_more,p1_much,medium_p2_more
11284281,11622424,15206,2020/4/1,251738.1,21.8,SingleFamily,1890,2,4,1550.0,sqft,Forced air,Central,unknown,275000.0,15206,2020/4/1,285808.4,22.4,SingleFamily,1910,2,6,3484.0,sqft,"Forced air, Gas",Wall,unknown,332500.0,2,2.0,True,17.293233082706767,hard,-2,0,-20,-1934.0,p2_more,p2_newer,hard_p2_more
11620181,11620485,15206,2020/4/1,340499.0,18.0,SingleFamily,1920,2,4,4900.0,sqft,"Other, Gas",unknown,unknown,425000.0,15206,2020/4/1,386828.6667,30.66666667,Townhouse,1940,1,3,2861.0,sqft,"Other, Gas",unknown,unknown,239000.0,1,1.0,True,43.76470588235294,easy,1,1,-20,2039.0,p1_slight,p2_newer,easy_p1_slight
11282589,11622933,15206,2020/6/1,378357.0909,19.0,SingleFamily,1925,2,3,4127.0,sqft,"Radiant, Other, Electric",Central,unknown,375000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0,2,2.0,True,28.842504743833018,medium,-1,-1,40,1793.0,p2_more,p1_much,medium_p2_more
11282752,11622933,15206,2020/6/1,402893.8182,16.0,SingleFamily,1930,3,3,4279.0,sqft,"Forced air, Gas",Central,unknown,390000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0,2,2.0,True,25.996204933586338,medium,-1,0,45,1945.0,p2_more,p1_much,medium_p2_more
11287432,11622510,15206,2020/6/1,404619.8,20.6,SingleFamily,1945,2,3,3898.0,sqft,"Forced air, Gas",Central,unknown,410000.0,15206,2020/6/1,365045.0,20.0,SingleFamily,1950,2,2,8049.0,sqft,Other,Central,unknown,340000.0,1,1.0,True,17.073170731707318,hard,1,0,-5,-4151.0,p1_slight,similar,hard_p1_slight
11287432,11622933,15206,2020/6/1,404619.8,20.6,SingleFamily,1945,2,3,3898.0,sqft,"Forced air, Gas",Central,unknown,410000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0,2,2.0,True,22.2011385199241,hard,-1,-1,60,1564.0,p2_more,p1_much,hard_p2_more
11619582,11620398,15206,2020/6/1,232830.1111,19.22222222,SingleFamily,1925,2,3,3101.0,sqft,Other,Central,unknown,224900.0,15206,2020/6/1,287597.7838,32.97297297,SingleFamily,1910,3,3,3629.0,sqft,"Other, Forced air, Gas",Central,unknown,329600.0,2,2.0,True,31.765776699029125,medium,0,-1,15,-528.0,equal,p1_slight,medium_equal
11622510,11622933,15206,2020/6/1,365045.0,20.0,SingleFamily,1950,2,2,8049.0,sqft,Other,Central,unknown,340000.0,15206,2020/6/1,419146.6,37.4,SingleFamily,1885,3,4,2334.0,sqft,"Other, Gas",Central,unknown,527000.0,2,2.0,True,35.483870967741936,medium,-2,-1,65,5715.0,p2_more,p1_much,medium_p2_more
11282741,11622352,15206,2020/7/1,367370.3333,11.77777778,SingleFamily,1925,2,3,4591.0,sqft,"Other, Gas",Central,unknown,400000.0,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0,2,2.0,True,18.200408997955012,hard,-1,-1,20,1843.0,p2_more,p1_slight,hard_p2_more
11282766,11284328,15206,2020/7/1,319055.2,25.4,SingleFamily,1935,2,4,4749.0,sqft,"Other, Forced air, Gas",Central,unknown,300000.0,15206,2020/7/1,354157.0,19.0,SingleFamily,1925,2,3,7020.0,sqft,"Radiant, Gas",Central,unknown,375000.0,2,2.0,True,20.0,hard,1,0,10,-2271.0,p1_slight,p1_slight,hard_p1_slight
11282766,11622352,15206,2020/7/1,319055.2,25.4,SingleFamily,1935,2,4,4749.0,sqft,"Other, Forced air, Gas",Central,unknown,300000.0,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0,2,2.0,True,38.65030674846626,medium,0,-1,30,2001.0,equal,p1_much,medium_equal
11284328,11622352,15206,2020/7/1,354157.0,19.0,SingleFamily,1925,2,3,7020.0,sqft,"Radiant, Gas",Central,unknown,375000.0,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0,2,2.0,True,23.31288343558282,hard,-1,-1,20,4272.0,p2_more,p1_slight,hard_p2_more
11619808,11624547,15206,2020/7/1,316506.1429,22.85714286,SingleFamily,1926,3,5,5048.0,sqft,Other,unknown,unknown,329000.0,15206,2020/7/1,338156.1111,21.11111111,SingleFamily,1900,4,6,3859.0,sqft,Other,unknown,unknown,500000.0,2,2.0,True,34.2,medium,-1,-1,26,1189.0,p2_more,p1_much,medium_p2_more
11620737,11622249,15206,2020/7/1,494360.1111,29.55555556,SingleFamily,1925,5,5,4560.0,sqft,"Other, Gas",Central,unknown,573000.0,15206,2020/7/1,424035.0,13.0,SingleFamily,1906,3,5,4199.0,sqft,"Forced air, Gas",Central,unknown,439000.0,1,1.0,True,23.38568935427574,hard,0,2,19,361.0,equal,p1_slight,hard_equal
11622352,59835417,15206,2020/7/1,329840.0,37.0,SingleFamily,1905,3,4,2748.0,sqft,"Forced air, Gas",Central,unknown,489000.0,15206,2020/7/1,364503.2,15.2,SingleFamily,1920,2,3,1650.0,sqft,"Other, Gas",Central,unknown,385000.0,1,1.0,True,21.267893660531698,hard,1,1,-15,1098.0,p1_slight,similar,hard_p1_slight
11277949,11278702,15206,2020/8/1,188943.6667,27.88888889,"Single Family Residence, Residential",1925,2,3,3001.0,sqft,"Forced Air, Natural Gas",Window A/C,Open Parking,219900.0,15206,2020/8/1,156333.4,18.8,"Single Family Residence, Residential",1925,1,2,2421.0,sqft,"Forced Air, Natural Gas",Central Air,Open Parking,171718.0,1,1.0,True,21.910868576625738,hard,1,1,0,580.0,p1_slight,similar,hard_p1_slight
11278197,11284263,15206,2020/8/1,181833.6364,18.63636364,"Single Family Residence, Residential",1947,2,3,3001.0,sqft,Natural Gas,Central Air,unknown,117000.0,15206,2020/8/1,194740.0,35.56521739,SingleFamily,1920,2,4,3598.0,sqft,"Other, Gas",Other,unknown,175000.0,2,2.0,True,33.14285714285714,medium,-1,0,27,-597.0,p2_more,p1_much,medium_p2_more
11282805,11622520,15206,2020/8/1,393250.0,23.0,SingleFamily,1905,3,4,3811.0,sqft,Other,unknown,unknown,447000.0,15206,2020/8/1,323425.2222,23.22222222,SingleFamily,1921,2,3,3767.0,sqft,Other,unknown,unknown,315000.0,1,1.0,True,29.53020134228188,medium,1,1,-16,44.0,p1_slight,similar,medium_p1_slight
11284263,11622737,15206,2020/8/1,194740.0,35.56521739,SingleFamily,1920,2,4,3598.0,sqft,"Other, Gas",Other,unknown,175000.0,15206,2020/8/1,257089.0,22.0,SingleFamily,1960,3,3,9835.0,sqft,Other,Central,unknown,260000.0,2,2.0,True,32.69230769230769,medium,1,-1,-40,-6237.0,p1_slight,p2_newer,medium_p1_slight
11620702,11622520,15206,2020/8/1,288646.3,31.6,SingleFamily,1900,3,4,3393.0,sqft,Other,unknown,unknown,208000.0,15206,2020/8/1,323425.2222,23.22222222,SingleFamily,1921,2,3,3767.0,sqft,Other,unknown,unknown,315000.0,2,2.0,True,33.96825396825397,medium,1,1,-21,-374.0,p1_slight,p2_newer,medium_p1_slight
11278672,11619762,15206,2020/9/1,246040.0,33.0,"Single Family Residence, Residential",1927,2,3,3001.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,305000.0,15206,2020/9/1,221859.8,13.4,"Single Family Residence, Residential",1924,2,3,2800.0,sqft,"Hot Water, Natural Gas",Wall Unit(s),unknown,224500.0,1,1.0,True,26.39344262295082,medium,0,0,3,201.0,equal,p1_slight,medium_equal
11619909,11620505,15206,2020/9/1,543133.0,26.36363636,"Single Family Residence, Residential",1918,3,5,5170.0,sqft,"Natural Gas, Heat Pump",Central Air,unknown,663000.0,15206,2020/9/1,502644.1111,18.88888889,"Single Family Residence, Residential",1905,4,4,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,475000.0,1,1.0,True,28.355957767722472,medium,1,-1,13,1572.0,p1_slight,p1_slight,medium_p1_slight
11619909,11625695,15206,2020/9/1,543133.0,26.36363636,"Single Family Residence, Residential",1918,3,5,5170.0,sqft,"Natural Gas, Heat Pump",Central Air,unknown,663000.0,15206,2020/9/1,545796.0,19.27272727,"Townhouse, Residential",1964,3,2,2766.0,sqft,"Forced Air, Natural Gas",Electric,unknown,542501.0,1,1.0,True,18.17481146304676,hard,3,0,-46,2404.0,p1_much,p2_newer,hard_p1_much
11278513,11282714,15206,2021/11/1,278713.3333,12.0,"Single Family Residence, Residential",1930,2,3,3001.0,sqft,Natural Gas,Central Air,unknown,260000.0,15206,2021/11/1,292488.4058,20.84057971,"Single Family Residence, Residential",1933,2,3,4721.0,sqft,Natural Gas,"Other, Central Air",unknown,400000.0,2,2.0,True,35.0,medium,0,0,-3,-1720.0,equal,similar,medium_equal
11282714,11619482,15206,2021/11/1,292488.4058,20.84057971,"Single Family Residence, Residential",1933,2,3,4721.0,sqft,Natural Gas,"Other, Central Air",unknown,400000.0,15206,2021/11/1,235174.8148,35.0962963,"Single Family Residence, Residential",1928,2,3,3001.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,251000.0,1,1.0,True,37.25,medium,0,0,5,1720.0,equal,p1_slight,medium_equal
11282714,11622776,15206,2021/11/1,292488.4058,20.84057971,"Single Family Residence, Residential",1933,2,3,4721.0,sqft,Natural Gas,"Other, Central Air",unknown,400000.0,15206,2021/11/1,347092.4167,19.08333333,"Single Family Residence, Residential",1920,2,3,2861.0,sqft,"Hot Water, Natural Gas",Central Air,unknown,285000.0,1,1.0,True,28.749999999999996,medium,0,0,13,1860.0,equal,p1_slight,medium_equal
11278164,11622636,15206,2021/12/1,237904.2254,18.76760563,"Single Family Residence, Residential",1934,2,2,2700.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,240000.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0,2,2.0,True,41.46341463414634,easy,-2,-1,54,-362.0,p2_more,p1_much,easy_p2_more
11278166,11278669,15206,2021/12/1,235250.7042,31.03521127,"Single Family Residence, Residential",1950,2,3,3001.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,300000.0,15206,2021/12/1,282023.087,21.86956522,"Single Family Residence, Residential",1930,1,2,3001.0,sqft,"Radiant, Natural Gas",Window A/C,unknown,220000.0,1,1.0,True,26.666666666666668,medium,1,1,20,0.0,p1_slight,p1_slight,medium_p1_slight
11278166,11622636,15206,2021/12/1,235250.7042,31.03521127,"Single Family Residence, Residential",1950,2,3,3001.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,300000.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0,2,2.0,True,26.82926829268293,medium,-1,-1,70,-61.0,p2_more,p1_much,medium_p2_more
11278347,11278669,15206,2021/12/1,256594.8905,20.81751825,"Single Family Residence, Residential",1932,1,3,2400.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,272250.0,15206,2021/12/1,282023.087,21.86956522,"Single Family Residence, Residential",1930,1,2,3001.0,sqft,"Radiant, Natural Gas",Window A/C,unknown,220000.0,1,1.0,True,19.19191919191919,hard,1,0,2,-601.0,p1_slight,p1_slight,hard_p1_slight
11278347,11519704,15206,2021/12/1,256594.8905,20.81751825,"Single Family Residence, Residential",1932,1,3,2400.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,272250.0,15206,2021/12/1,257172.4832,21.70469799,"Single Family Residence, Residential",1950,2,2,2992.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,350000.0,2,2.0,True,22.214285714285715,hard,1,-1,-18,-592.0,p1_slight,similar,hard_p1_slight
11278347,11622636,15206,2021/12/1,256594.8905,20.81751825,"Single Family Residence, Residential",1932,1,3,2400.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,272250.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0,2,2.0,True,33.59756097560976,medium,-1,-2,52,-662.0,p2_more,p1_much,medium_p2_more
11278669,11519704,15206,2021/12/1,282023.087,21.86956522,"Single Family Residence, Residential",1930,1,2,3001.0,sqft,"Radiant, Natural Gas",Window A/C,unknown,220000.0,15206,2021/12/1,257172.4832,21.70469799,"Single Family Residence, Residential",1950,2,2,2992.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,350000.0,2,2.0,True,37.142857142857146,medium,0,-1,-20,9.0,equal,p2_newer,medium_equal
11278669,11622636,15206,2021/12/1,282023.087,21.86956522,"Single Family Residence, Residential",1930,1,2,3001.0,sqft,"Radiant, Natural Gas",Window A/C,unknown,220000.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0,2,2.0,True,46.34146341463415,easy,-2,-2,50,-61.0,p2_more,p1_much,easy_p2_more
11622459,11622636,15206,2021/12/1,248667.1642,18.65671642,"Single Family Residence, Residential",1911,1,3,3327.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,213000.0,15206,2021/12/1,331465.6716,48.82089552,"Single Family Residence, Residential",1880,3,4,3062.0,sqft,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,410000.0,2,2.0,True,48.048780487804876,easy,-1,-2,31,265.0,p2_more,p1_much,easy_p2_more
